Id,MSSubClass,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
546,0.1764706,0.058599174,1.0,0.6666667,0.5,0.26666668,0.6333333,0.11125,0.6666667,0.5,0.6666667,0.33333334,1.0,0.4,0.17753367,0.6,0.13704206,0.0,0.19705401,0.2,0.5,1.0,0.23932996,0.39031476,0.0,0.34834212,0.0,0.0,0.6666667,0.5,0.5,0.33333334,0.6666667,0.5833333,0.0,0.80000114,1.0,0.75,0.55430186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,229000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
547,0.1764706,0.03476127,1.0,0.5555556,0.75,0.011764706,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,0.8,0.05315379,1.0,0.0,0.32748288,0.17430443,0.2,0.0,1.0,0.13331804,0.34866828,0.0,0.24510173,0.0,0.0,0.33333334,0.5,0.375,0.33333334,1.0,0.33333334,0.33333334,0.45454597,1.0,0.5,0.31029618,1.0,1.0,1.0,0.0,0.06946983,0.0,0.28346458,0.0,0.0,0.0,0.36363637,0.25,210000,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
548,0.38235295,0.02778284,1.0,0.44444445,0.75,0.19607843,0.33333334,0.0,1.0,0.5,0.6666667,1.0,0.0,0.0,0.10967399,1.0,0.0,0.06378425,0.12569559,0.2,0.0,1.0,0.09958696,0.0,0.0,0.08176338,0.33333334,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.25,0.0,0.7909088,1.0,0.5,0.4400564,1.0,1.0,1.0,0.12135356,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,0.25,129500,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
549,0.0,0.032414872,1.0,0.44444445,0.75,0.13725491,0.75,0.0,1.0,0.5,1.0,1.0,1.0,0.6,0.031892274,0.8,0.43758482,0.0,0.13502455,0.2,1.0,1.0,0.11266636,0.0,0.0,0.092501886,0.33333334,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.16666667,0.0,0.5727272,0.5,0.5,0.5077574,1.0,1.0,1.0,0.16336057,0.09140768,0.0,0.0,0.0,0.0,0.0,0.45454547,0.5,125000,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
550,0.23529412,0.037743345,1.0,0.6666667,0.5,0.3254902,0.9,0.0,0.6666667,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.39041096,0.1492635,0.2,0.0,1.0,0.13262965,0.5723971,0.0,0.33157498,0.0,0.0,0.6666667,0.5,0.5,0.33333334,0.6666667,0.5,0.33333334,0.9363651,0.0,0.5,0.43370944,1.0,1.0,1.0,0.21236873,0.33272395,0.0,0.0,0.0,0.0,0.0,0.90909094,0.75,263000,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
551,0.5882353,0.012821052,1.0,0.5555556,0.625,0.22352941,0.45,0.0,1.0,1.0,0.6666667,1.0,1.0,0.0,0.099043235,1.0,0.0,0.21832192,0.17495908,0.2,1.0,1.0,0.16865535,0.0,0.0,0.13847023,0.0,0.0,0.6666667,0.0,0.25,0.33333334,1.0,0.16666667,0.0,0.70000076,0.5,0.5,0.31029618,1.0,1.0,1.0,0.0,0.100548446,0.0,0.0,0.41666666,0.0,0.0,0.8181818,0.5,140000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,0.0,0.021968262,1.0,0.44444445,0.625,0.14509805,0.11666667,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.054571226,1.0,0.0,0.26541096,0.15188216,0.2,0.5,1.0,0.13630106,0.0,0.0,0.11190656,0.0,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.25,0.0,0.51818275,0.0,0.25,0.20310296,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.5,112500,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
553,0.0,0.046021175,1.0,0.7777778,0.5,0.3372549,0.93333334,0.15625,0.6666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7315925,0.2797054,0.2,0.0,1.0,0.3173474,0.0,0.0,0.2605501,0.0,0.0,0.6666667,0.0,0.375,0.33333334,0.6666667,0.41666666,0.33333334,0.9636364,0.5,0.75,0.6403385,1.0,1.0,1.0,0.19719954,0.07129799,0.0,0.0,0.0,0.0,0.0,0.54545456,0.75,255500,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
554,0.0,0.034948234,1.0,0.33333334,0.5,0.11372549,0.8833333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.18173474,0.0,0.0,0.14920874,0.0,0.0,0.6666667,0.0,0.25,0.33333334,0.6666667,0.25,0.0,0.9272728,0.0,0.5,0.36671367,1.0,1.0,0.0,0.0,0.17550275,0.0,0.0,0.0,0.0,0.0,0.36363637,0.75,108000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
555,0.23529412,0.043585967,1.0,0.6666667,0.5,0.3254902,0.9,0.18249999,0.6666667,1.0,0.6666667,1.0,1.0,0.4,0.15343727,1.0,0.0,0.05650685,0.1633388,0.2,0.0,1.0,0.15419917,0.50363195,0.0,0.32253203,0.33333334,0.0,0.6666667,0.5,0.375,0.33333334,0.6666667,0.5,0.33333334,0.9363651,0.5,0.75,0.6142454,1.0,1.0,1.0,0.37339556,0.11334552,0.0,0.0,0.0,0.0,0.0,0.6363636,0.5,284000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
556,0.14705883,0.023744421,1.0,0.44444445,0.625,0.007843138,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4250856,0.16252045,0.2,1.0,1.0,0.16383663,0.0,0.0,0.13451394,0.0,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.25,0.33333334,0.20000076,1.0,0.25,0.19746122,1.0,1.0,1.0,0.0,0.0,0.21014492,0.0,0.0,0.0,0.0,0.6363636,0.0,113000,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
557,0.0,0.06333403,1.0,0.44444445,0.5,0.14509805,0.11666667,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.15857548,1.0,0.0,0.08433219,0.17872341,0.2,1.0,1.0,0.173933,0.0,0.0,0.14280331,0.33333334,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.33333334,0.33333334,0.51818275,0.0,0.25,0.21086037,1.0,1.0,1.0,0.31271878,0.0,0.0,0.0,0.25416666,0.0,0.0,0.36363637,0.0,141000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
558,0.1764706,0.04552572,1.0,0.33333334,0.625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.11286322,1.0,0.0,0.0,0.10425532,0.2,0.5,1.0,0.1291877,0.2125908,0.0,0.18877167,0.0,0.0,0.33333334,0.5,0.375,0.33333334,1.0,0.41666666,0.0,0.8545456,1.0,0.25,0.40197462,1.0,1.0,1.0,0.0,0.08592322,0.2173913,0.0,0.0,0.0,0.0,0.72727275,0.0,108000,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,0.23529412,0.096155554,1.0,0.6666667,0.5,0.29803923,0.78333336,0.0,1.0,1.0,0.6666667,1.0,0.33333334,0.4,0.1070163,1.0,0.0,0.053510275,0.1193126,0.2,0.0,1.0,0.09063791,0.3472155,0.0,0.2094951,0.0,0.5,0.6666667,0.5,0.375,0.33333334,1.0,0.33333334,0.33333334,0.87272835,1.0,0.5,0.28631875,1.0,1.0,1.0,0.30805135,0.040219378,0.0,0.0,0.0,0.0,0.0,0.6363636,0.5,175000,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
560,0.5882353,0.00886209,1.0,0.6666667,0.5,0.3254902,0.9,0.0112499995,0.6666667,1.0,0.6666667,1.0,0.33333334,1.0,0.0,1.0,0.0,0.58818495,0.22487725,0.2,0.0,1.0,0.28063333,0.0,0.0,0.23040694,0.0,0.0,0.6666667,0.0,0.25,0.33333334,0.6666667,0.41666666,0.33333334,0.9363651,0.0,0.5,0.2961918,1.0,1.0,1.0,0.16686115,0.036563072,0.0,0.0,0.0,0.0,0.0,0.8181818,0.0,234000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
561,0.0,0.046932623,1.0,0.44444445,0.625,0.14509805,0.76666665,0.1125,1.0,1.0,0.6666667,1.0,1.0,0.0,0.23068745,1.0,0.0,0.038527396,0.22782324,0.2,1.0,1.0,0.24277191,0.0,0.0,0.19932178,0.33333334,0.0,0.33333334,0.5,0.375,0.33333334,1.0,0.25,0.33333334,0.51818275,1.0,0.5,0.37235543,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19791667,0.0,0.0,0.36363637,1.0,121500,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
562,0.0,0.0407114,1.0,0.44444445,0.5,0.21176471,0.41666666,0.0,1.0,1.0,0.6666667,1.0,0.0,0.0,0.18975903,0.6,0.083446406,0.08347603,0.22733225,0.2,0.5,1.0,0.24208352,0.0,0.0,0.19875659,0.33333334,0.0,0.33333334,0.0,0.25,0.33333334,1.0,0.33333334,0.33333334,0.681818,0.5,0.5,0.2947814,1.0,1.0,1.0,0.28004667,0.06946983,0.0,0.0,0.0,0.0,0.0,0.27272728,0.0,170000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
563,0.05882353,0.05892636,1.0,0.44444445,0.625,0.078431375,0.31666666,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.051381998,1.0,0.0,0.30222604,0.16301146,0.2,0.0,1.0,0.15190454,0.0,0.0,0.12471741,0.33333334,0.0,0.33333334,0.0,0.375,0.33333334,1.0,0.33333334,0.33333334,0.7136917,1.0,0.0,0.0,1.0,1.0,1.0,0.16802801,0.0,0.0,0.0,0.0,0.0,0.0,0.54545456,0.5,108000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
564,0.1764706,0.09572554,1.0,0.5555556,0.75,0.99607843,0.0,0.0,1.0,1.0,0.6666667,1.0,0.6666667,1.0,0.0,1.0,0.0,0.4978596,0.1903437,0.2,0.0,1.0,0.19022487,0.24745762,0.0,0.25244913,0.0,0.0,0.6666667,0.0,0.5,0.33333334,1.0,0.5,0.33333334,0.5,0.0,0.5,0.27926657,1.0,1.0,0.0,0.084014006,0.06581353,0.0,0.0,0.3,0.0,0.0,0.54545456,0.5,185000,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
565,0.23529412,0.05630419,1.0,0.6666667,0.5,0.28235295,0.8333333,0.0,0.6666667,1.0,0.6666667,1.0,1.0,0.4,0.12898654,1.0,0.0,0.15710616,0.1792144,0.2,0.0,1.0,0.19091326,0.54673123,0.0,0.36944234,0.33333334,0.0,0.6666667,0.5,0.5,0.33333334,0.6666667,0.5833333,0.33333334,0.83636475,0.5,0.5,0.41607898,1.0,1.0,1.0,0.0,0.073126145,0.0,0.0,0.0,0.0,0.0,0.54545456,0.0,268000,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
